Stazione,Inquinante,Data,Ora,Valore,Unità di misura
Rovereto,PM2.5,2024-09-03,21,15,µg/mc
Rovereto,PM2.5,2024-09-03,22,14,µg/mc
Rovereto,PM2.5,2024-09-03,23,16,µg/mc
Rovereto,PM2.5,2024-09-03,24,18,µg/mc
Rovereto,PM2.5,2024-09-04,1,19,µg/mc
Rovereto,PM2.5,2024-09-04,2,15,µg/mc
Rovereto,PM2.5,2024-09-04,3,9,µg/mc
Rovereto,PM2.5,2024-09-04,4,12,µg/mc
Rovereto,PM2.5,2024-09-04,5,15,µg/mc
Rovereto,PM2.5,2024-09-04,6,17,µg/mc
Rovereto,PM2.5,2024-09-04,7,19,µg/mc
Rovereto,PM2.5,2024-09-04,8,19,µg/mc
Rovereto,PM2.5,2024-09-04,9,15,µg/mc
Rovereto,PM2.5,2024-09-04,10,13,µg/mc
Rovereto,PM2.5,2024-09-04,11,16,µg/mc
Rovereto,PM2.5,2024-09-04,12,19,µg/mc
Rovereto,PM2.5,2024-09-04,13,13,µg/mc
Rovereto,PM2.5,2024-09-04,14,10,µg/mc
Rovereto,PM2.5,2024-09-04,15,8,µg/mc
Rovereto,PM2.5,2024-09-04,16,9,µg/mc
Rovereto,PM2.5,2024-09-04,17,16,µg/mc
Rovereto,PM2.5,2024-09-04,18,18,µg/mc
Rovereto,PM2.5,2024-09-04,19,23,µg/mc
Rovereto,PM2.5,2024-09-04,20,24,µg/mc
Rovereto,PM2.5,2024-09-04,21,19,µg/mc
Rovereto,PM2.5,2024-09-04,22,18,µg/mc
Rovereto,PM2.5,2024-09-04,23,16,µg/mc
Rovereto,PM2.5,2024-09-04,24,11,µg/mc
Rovereto,PM2.5,2024-09-05,1,9,µg/mc
Rovereto,PM2.5,2024-09-05,2,12,µg/mc
Rovereto,PM2.5,2024-09-05,3,12,µg/mc
Rovereto,PM2.5,2024-09-05,4,13,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,1,9,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,2,5,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,3,4,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,4,4,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,5,4,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,6,5,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,7,6,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,8,7,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,9,7,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,10,6,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,11,6,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,12,7,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,13,5,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,14,5,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,15,7,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,16,9,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,17,9,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,18,18,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,19,15,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,20,12,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,21,8,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,22,7,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,23,16,µg/mc
Rovereto,Biossido di Azoto,2024-09-01,24,5,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,1,4,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,2,3,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,3,3,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,4,4,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,5,5,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,6,8,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,7,16,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,8,15,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,9,14,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,10,10,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,11,9,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,12,17,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,13,17,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,14,9,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,15,15,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,16,19,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,17,15,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,18,23,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,19,19,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,20,13,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,21,8,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,22,8,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,23,6,µg/mc
Rovereto,Biossido di Azoto,2024-09-02,24,8,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,1,12,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,2,12,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,3,9,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,4,15,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,5,14,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,6,17,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,7,18,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,8,19,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,9,12,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,10,12,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,11,12,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,12,12,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,13,11,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,14,12,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,15,13,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,16,15,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,17,16,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,18,28,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,19,20,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,20,11,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,21,8,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,22,7,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,23,7,µg/mc
Rovereto,Biossido di Azoto,2024-09-03,24,11,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,1,8,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,2,12,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,3,13,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,4,5,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,5,6,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,6,10,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,7,17,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,8,22,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,9,20,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,10,19,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,11,24,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,12,30,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,13,19,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,14,12,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,15,9,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,16,14,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,17,31,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,18,26,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,19,21,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,20,20,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,21,14,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,22,15,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,23,15,µg/mc
Rovereto,Biossido di Azoto,2024-09-04,24,16,µg/mc
Rovereto,Biossido di Azoto,2024-09-05,1,12,µg/mc
Rovereto,Biossido di Azoto,2024-09-05,2,11,µg/mc
Rovereto,Biossido di Azoto,2024-09-05,3,7,µg/mc
Rovereto,Biossido di Azoto,2024-09-05,4,6,µg/mc
Rovereto,Ozono,2024-09-01,1,100,µg/mc
Rovereto,Ozono,2024-09-01,2,115,µg/mc
Rovereto,Ozono,2024-09-01,3,113,µg/mc
Rovereto,Ozono,2024-09-01,4,111,µg/mc
Rovereto,Ozono,2024-09-01,5,105,µg/mc
Rovereto,Ozono,2024-09-01,6,99,µg/mc
Rovereto,Ozono,2024-09-01,7,92,µg/mc
Rovereto,Ozono,2024-09-01,8,84,µg/mc
Rovereto,Ozono,2024-09-01,9,83,µg/mc
Rovereto,Ozono,2024-09-01,10,88,µg/mc
Rovereto,Ozono,2024-09-01,11,96,µg/mc
Rovereto,Ozono,2024-09-01,12,103,µg/mc
Rovereto,Ozono,2024-09-01,13,117,µg/mc
Rovereto,Ozono,2024-09-01,14,129,µg/mc
Rovereto,Ozono,2024-09-01,15,133,µg/mc
Rovereto,Ozono,2024-09-01,16,121,µg/mc
Rovereto,Ozono,2024-09-01,17,139,µg/mc
Rovereto,Ozono,2024-09-01,18,127,µg/mc
Rovereto,Ozono,2024-09-01,19,103,µg/mc
Rovereto,Ozono,2024-09-01,20,98,µg/mc
Rovereto,Ozono,2024-09-01,21,102,µg/mc
Rovereto,Ozono,2024-09-01,22,102,µg/mc
Rovereto,Ozono,2024-09-01,23,86,µg/mc
Rovereto,Ozono,2024-09-01,24,100,µg/mc
Rovereto,Ozono,2024-09-02,1,99,µg/mc
Rovereto,Ozono,2024-09-02,2,96,µg/mc
Rovereto,Ozono,2024-09-02,3,93,µg/mc
Rovereto,Ozono,2024-09-02,4,90,µg/mc
Rovereto,Ozono,2024-09-02,5,87,µg/mc
Rovereto,Ozono,2024-09-02,6,83,µg/mc
Rovereto,Ozono,2024-09-02,7,71,µg/mc
Rovereto,Ozono,2024-09-02,8,66,µg/mc
Rovereto,Ozono,2024-09-02,9,59,µg/mc
Rovereto,Ozono,2024-09-02,10,71,µg/mc
Rovereto,Ozono,2024-09-02,11,84,µg/mc
Rovereto,Ozono,2024-09-02,12,85,µg/mc
Rovereto,Ozono,2024-09-02,13,90,µg/mc
Rovereto,Ozono,2024-09-02,14,95,µg/mc
Rovereto,Ozono,2024-09-02,15,101,µg/mc
Rovereto,Ozono,2024-09-02,16,86,µg/mc
Rovereto,Ozono,2024-09-02,17,86,µg/mc
Rovereto,Ozono,2024-09-02,18,76,µg/mc
Rovereto,Ozono,2024-09-02,19,63,µg/mc
Rovereto,Ozono,2024-09-02,20,61,µg/mc
Rovereto,Ozono,2024-09-02,21,70,µg/mc
Rovereto,Ozono,2024-09-02,22,73,µg/mc
Rovereto,Ozono,2024-09-02,23,76,µg/mc
Rovereto,Ozono,2024-09-02,24,72,µg/mc
Rovereto,Ozono,2024-09-03,1,60,µg/mc
Rovereto,Ozono,2024-09-03,2,58,µg/mc
Rovereto,Ozono,2024-09-03,3,60,µg/mc
Rovereto,Ozono,2024-09-03,4,50,µg/mc
Rovereto,Ozono,2024-09-03,5,51,µg/mc
Rovereto,Ozono,2024-09-03,6,48,µg/mc
Rovereto,Ozono,2024-09-03,7,49,µg/mc
Rovereto,Ozono,2024-09-03,8,49,µg/mc
Rovereto,Ozono,2024-09-03,9,66,µg/mc
Rovereto,Ozono,2024-09-03,10,71,µg/mc
Rovereto,Ozono,2024-09-03,11,84,µg/mc
Rovereto,Ozono,2024-09-03,12,94,µg/mc
Rovereto,Ozono,2024-09-03,13,106,µg/mc
Rovereto,Ozono,2024-09-03,14,101,µg/mc
Rovereto,Ozono,2024-09-03,15,95,µg/mc
Rovereto,Ozono,2024-09-03,16,99,µg/mc
Rovereto,Ozono,2024-09-03,17,105,µg/mc
Rovereto,Ozono,2024-09-03,18,85,µg/mc
Rovereto,Ozono,2024-09-03,19,72,µg/mc
Rovereto,Ozono,2024-09-03,20,78,µg/mc
Rovereto,Ozono,2024-09-03,21,86,µg/mc
Rovereto,Ozono,2024-09-03,22,88,µg/mc
Rovereto,Ozono,2024-09-03,23,92,µg/mc
Rovereto,Ozono,2024-09-03,24,82,µg/mc
Rovereto,Ozono,2024-09-04,1,81,µg/mc
Rovereto,Ozono,2024-09-04,2,71,µg/mc
Rovereto,Ozono,2024-09-04,3,66,µg/mc
Rovereto,Ozono,2024-09-04,4,81,µg/mc
Rovereto,Ozono,2024-09-04,5,79,µg/mc
Rovereto,Ozono,2024-09-04,6,74,µg/mc
Rovereto,Ozono,2024-09-04,7,54,µg/mc
Rovereto,Ozono,2024-09-04,8,51,µg/mc
Rovereto,Ozono,2024-09-04,9,47,µg/mc
Rovereto,Ozono,2024-09-04,10,47,µg/mc
Rovereto,Ozono,2024-09-04,11,42,µg/mc
Rovereto,Ozono,2024-09-04,12,34,µg/mc
Rovereto,Ozono,2024-09-04,13,53,µg/mc
Rovereto,Ozono,2024-09-04,14,70,µg/mc
Rovereto,Ozono,2024-09-04,15,96,µg/mc
Rovereto,Ozono,2024-09-04,16,99,µg/mc
Rovereto,Ozono,2024-09-04,17,77,µg/mc
Rovereto,Ozono,2024-09-04,18,78,µg/mc
Rovereto,Ozono,2024-09-04,19,72,µg/mc
Rovereto,Ozono,2024-09-04,20,63,µg/mc
Rovereto,Ozono,2024-09-04,21,68,µg/mc
Rovereto,Ozono,2024-09-04,22,59,µg/mc
Rovereto,Ozono,2024-09-04,23,56,µg/mc
Rovereto,Ozono,2024-09-04,24,44,µg/mc
Rovereto,Ozono,2024-09-05,1,43,µg/mc
Rovereto,Ozono,2024-09-05,2,45,µg/mc
Rovereto,Ozono,2024-09-05,3,51,µg/mc
Rovereto,Ozono,2024-09-05,4,57,µg/mc
Borgo Valsugana,PM10,2024-09-01,1,35,µg/mc
Borgo Valsugana,PM10,2024-09-01,2,40,µg/mc
Borgo Valsugana,PM10,2024-09-01,3,40,µg/mc
Borgo Valsugana,PM10,2024-09-01,4,38,µg/mc
Borgo Valsugana,PM10,2024-09-01,5,32,µg/mc
Borgo Valsugana,PM10,2024-09-01,6,27,µg/mc
Borgo Valsugana,PM10,2024-09-01,7,23,µg/mc
Borgo Valsugana,PM10,2024-09-01,8,14,µg/mc
Borgo Valsugana,PM10,2024-09-01,9,12,µg/mc
Borgo Valsugana,PM10,2024-09-01,10,12,µg/mc
Borgo Valsugana,PM10,2024-09-01,11,12,µg/mc
Borgo Valsugana,PM10,2024-09-01,12,12,µg/mc
Borgo Valsugana,PM10,2024-09-01,13,13,µg/mc
Borgo Valsugana,PM10,2024-09-01,14,15,µg/mc
Borgo Valsugana,PM10,2024-09-01,15,17,µg/mc
Borgo Valsugana,PM10,2024-09-01,16,19,µg/mc
Borgo Valsugana,PM10,2024-09-01,17,17,µg/mc
Borgo Valsugana,PM10,2024-09-01,18,17,µg/mc
Borgo Valsugana,PM10,2024-09-01,19,19,µg/mc
Borgo Valsugana,PM10,2024-09-01,20,24,µg/mc
Borgo Valsugana,PM10,2024-09-01,21,29,µg/mc
Borgo Valsugana,PM10,2024-09-01,22,30,µg/mc
Borgo Valsugana,PM10,2024-09-01,23,32,µg/mc
Borgo Valsugana,PM10,2024-09-01,24,30,µg/mc
Borgo Valsugana,PM10,2024-09-02,1,28,µg/mc
Borgo Valsugana,PM10,2024-09-02,2,28,µg/mc
Borgo Valsugana,PM10,2024-09-02,3,28,µg/mc
Borgo Valsugana,PM10,2024-09-02,4,29,µg/mc
Borgo Valsugana,PM10,2024-09-02,5,28,µg/mc
Borgo Valsugana,PM10,2024-09-02,6,27,µg/mc
Borgo Valsugana,PM10,2024-09-02,7,28,µg/mc
Borgo Valsugana,PM10,2024-09-02,8,29,µg/mc
Borgo Valsugana,PM10,2024-09-02,9,24,µg/mc
Borgo Valsugana,PM10,2024-09-02,10,17,µg/mc
Borgo Valsugana,PM10,2024-09-02,11,22,µg/mc
Borgo Valsugana,PM10,2024-09-02,12,24,µg/mc
Borgo Valsugana,PM10,2024-09-02,13,21,µg/mc
Borgo Valsugana,PM10,2024-09-02,14,20,µg/mc
Borgo Valsugana,PM10,2024-09-02,15,41,µg/mc
Borgo Valsugana,PM10,2024-09-02,16,37,µg/mc
Borgo Valsugana,PM10,2024-09-02,17,49,µg/mc
Borgo Valsugana,PM10,2024-09-02,18,20,µg/mc
Borgo Valsugana,PM10,2024-09-02,19,21,µg/mc
Borgo Valsugana,PM10,2024-09-02,20,23,µg/mc
Borgo Valsugana,PM10,2024-09-02,21,25,µg/mc
Borgo Valsugana,PM10,2024-09-02,22,25,µg/mc
Borgo Valsugana,PM10,2024-09-02,23,24,µg/mc
Borgo Valsugana,PM10,2024-09-02,24,23,µg/mc
Borgo Valsugana,PM10,2024-09-03,1,23,µg/mc
Borgo Valsugana,PM10,2024-09-03,2,25,µg/mc
Borgo Valsugana,PM10,2024-09-03,3,26,µg/mc
Borgo Valsugana,PM10,2024-09-03,4,27,µg/mc
Borgo Valsugana,PM10,2024-09-03,5,28,µg/mc
Borgo Valsugana,PM10,2024-09-03,6,28,µg/mc
Borgo Valsugana,PM10,2024-09-03,7,29,µg/mc
Borgo Valsugana,PM10,2024-09-03,8,30,µg/mc
Borgo Valsugana,PM10,2024-09-03,9,24,µg/mc
Borgo Valsugana,PM10,2024-09-03,10,20,µg/mc
Borgo Valsugana,PM10,2024-09-03,11,18,µg/mc
Borgo Valsugana,PM10,2024-09-03,12,18,µg/mc
Borgo Valsugana,PM10,2024-09-03,13,27,µg/mc
Borgo Valsugana,PM10,2024-09-03,14,62,µg/mc
Borgo Valsugana,PM10,2024-09-03,15,33,µg/mc
Borgo Valsugana,PM10,2024-09-03,16,74,µg/mc
Borgo Valsugana,PM10,2024-09-03,17,106,µg/mc
Borgo Valsugana,PM10,2024-09-03,18,22,µg/mc
Borgo Valsugana,PM10,2024-09-03,19,24,µg/mc
Borgo Valsugana,PM10,2024-09-03,20,26,µg/mc
Borgo Valsugana,PM10,2024-09-03,21,29,µg/mc
Borgo Valsugana,PM10,2024-09-03,22,32,µg/mc
Borgo Valsugana,PM10,2024-09-03,23,33,µg/mc
Borgo Valsugana,PM10,2024-09-03,24,32,µg/mc
Borgo Valsugana,PM10,2024-09-04,1,33,µg/mc
Borgo Valsugana,PM10,2024-09-04,2,33,µg/mc
Borgo Valsugana,PM10,2024-09-04,3,32,µg/mc
Borgo Valsugana,PM10,2024-09-04,4,31,µg/mc
Borgo Valsugana,PM10,2024-09-04,5,32,µg/mc
Borgo Valsugana,PM10,2024-09-04,6,31,µg/mc
Borgo Valsugana,PM10,2024-09-04,7,34,µg/mc
Borgo Valsugana,PM10,2024-09-04,8,42,µg/mc
Borgo Valsugana,PM10,2024-09-04,9,30,µg/mc
Borgo Valsugana,PM10,2024-09-04,10,24,µg/mc
Borgo Valsugana,PM10,2024-09-04,11,44,µg/mc
Borgo Valsugana,PM10,2024-09-04,12,25,µg/mc
Borgo Valsugana,PM10,2024-09-04,13,31,µg/mc
Borgo Valsugana,PM10,2024-09-04,14,34,µg/mc
Borgo Valsugana,PM10,2024-09-04,15,26,µg/mc
Borgo Valsugana,PM10,2024-09-04,16,19,µg/mc
Borgo Valsugana,PM10,2024-09-04,17,21,µg/mc
Borgo Valsugana,PM10,2024-09-04,18,29,µg/mc
Borgo Valsugana,PM10,2024-09-04,19,34,µg/mc
Borgo Valsugana,PM10,2024-09-04,20,34,µg/mc
Borgo Valsugana,PM10,2024-09-04,21,35,µg/mc
Borgo Valsugana,PM10,2024-09-04,22,35,µg/mc
Borgo Valsugana,PM10,2024-09-04,23,34,µg/mc
Borgo Valsugana,PM10,2024-09-04,24,31,µg/mc
Borgo Valsugana,PM10,2024-09-05,1,29,µg/mc
Borgo Valsugana,PM10,2024-09-05,2,30,µg/mc
Borgo Valsugana,PM10,2024-09-05,3,29,µg/mc
Borgo Valsugana,PM10,2024-09-05,4,29,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,1,17,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,2,17,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,3,16,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,4,16,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,5,13,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,6,10,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,7,8,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,8,5,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,9,4,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,10,3,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,11,4,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,12,3,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,13,6,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,14,13,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,15,21,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,16,18,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,17,16,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,18,15,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,19,14,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,20,17,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,21,16,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,22,15,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,23,14,µg/mc
Borgo Valsugana,PM2.5,2024-09-01,24,13,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,1,14,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,2,15,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,3,13,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,4,12,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,5,12,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,6,12,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,7,12,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,8,13,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,9,11,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,10,7,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,11,9,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,12,12,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,13,14,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,14,16,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,15,27,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,16,21,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,17,25,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,18,16,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,19,15,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,20,14,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,21,13,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,22,11,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,23,10,µg/mc
Borgo Valsugana,PM2.5,2024-09-02,24,10,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,1,10,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,2,10,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,3,10,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,4,9,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,5,10,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,6,10,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,7,11,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,8,12,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,9,10,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,10,8,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,11,9,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,12,10,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,13,13,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,14,27,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,15,23,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,16,34,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,17,43,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,18,19,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,19,19,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,20,20,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,21,21,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,22,22,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,23,19,µg/mc
Borgo Valsugana,PM2.5,2024-09-03,24,18,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,1,18,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,2,18,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,3,17,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,4,15,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,5,15,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,6,14,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,7,16,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,8,18,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,9,15,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,10,13,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,11,20,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,12,17,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,13,18,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,14,22,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,15,16,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,16,13,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,17,15,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,18,17,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,19,17,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,20,14,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,21,15,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,22,15,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,23,14,µg/mc
Borgo Valsugana,PM2.5,2024-09-04,24,13,µg/mc
Borgo Valsugana,PM2.5,2024-09-05,1,13,µg/mc
Borgo Valsugana,PM2.5,2024-09-05,2,14,µg/mc
Borgo Valsugana,PM2.5,2024-09-05,3,14,µg/mc
Borgo Valsugana,PM2.5,2024-09-05,4,14,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,1,12,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,2,10,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,3,9,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,4,10,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,5,9,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,6,14,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,7,14,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,8,12,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,9,9,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,10,7,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,11,6,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,12,6,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,13,5,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,14,6,µg/mc
