Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2024-09-19,5,11,µg/mc
"Parco S. Chiara",PM10,2024-09-19,6,11,µg/mc
"Parco S. Chiara",PM10,2024-09-19,7,11,µg/mc
"Parco S. Chiara",PM10,2024-09-19,8,12,µg/mc
"Parco S. Chiara",PM10,2024-09-19,9,12,µg/mc
"Parco S. Chiara",PM10,2024-09-19,10,12,µg/mc
"Parco S. Chiara",PM10,2024-09-19,11,12,µg/mc
"Parco S. Chiara",PM10,2024-09-19,12,12,µg/mc
"Parco S. Chiara",PM10,2024-09-19,13,14,µg/mc
"Parco S. Chiara",PM10,2024-09-19,14,15,µg/mc
"Parco S. Chiara",PM10,2024-09-19,15,15,µg/mc
"Parco S. Chiara",PM10,2024-09-19,16,16,µg/mc
"Parco S. Chiara",PM10,2024-09-19,17,18,µg/mc
"Parco S. Chiara",PM10,2024-09-19,18,20,µg/mc
"Parco S. Chiara",PM10,2024-09-19,19,19,µg/mc
"Parco S. Chiara",PM10,2024-09-19,20,18,µg/mc
"Parco S. Chiara",PM10,2024-09-19,21,15,µg/mc
"Parco S. Chiara",PM10,2024-09-19,22,15,µg/mc
"Parco S. Chiara",PM10,2024-09-19,23,16,µg/mc
"Parco S. Chiara",PM10,2024-09-19,24,15,µg/mc
"Parco S. Chiara",PM10,2024-09-20,1,15,µg/mc
"Parco S. Chiara",PM10,2024-09-20,2,15,µg/mc
"Parco S. Chiara",PM10,2024-09-20,3,15,µg/mc
"Parco S. Chiara",PM10,2024-09-20,4,15,µg/mc
"Parco S. Chiara",PM10,2024-09-20,5,15,µg/mc
"Parco S. Chiara",PM10,2024-09-20,6,14,µg/mc
"Parco S. Chiara",PM10,2024-09-20,7,15,µg/mc
"Parco S. Chiara",PM10,2024-09-20,8,15,µg/mc
"Parco S. Chiara",PM10,2024-09-20,9,15,µg/mc
"Parco S. Chiara",PM10,2024-09-20,10,14,µg/mc
"Parco S. Chiara",PM10,2024-09-20,11,14,µg/mc
"Parco S. Chiara",PM10,2024-09-20,12,13,µg/mc
"Parco S. Chiara",PM10,2024-09-20,13,13,µg/mc
"Parco S. Chiara",PM10,2024-09-20,14,15,µg/mc
"Parco S. Chiara",PM10,2024-09-20,15,15,µg/mc
"Parco S. Chiara",PM10,2024-09-20,16,15,µg/mc
"Parco S. Chiara",PM10,2024-09-20,17,16,µg/mc
"Parco S. Chiara",PM10,2024-09-20,18,19,µg/mc
"Parco S. Chiara",PM10,2024-09-20,19,21,µg/mc
"Parco S. Chiara",PM10,2024-09-20,20,23,µg/mc
"Parco S. Chiara",PM10,2024-09-20,21,23,µg/mc
"Parco S. Chiara",PM10,2024-09-20,22,22,µg/mc
"Parco S. Chiara",PM10,2024-09-20,23,22,µg/mc
"Parco S. Chiara",PM10,2024-09-20,24,21,µg/mc
"Parco S. Chiara",PM10,2024-09-21,1,21,µg/mc
"Parco S. Chiara",PM10,2024-09-21,2,22,µg/mc
"Parco S. Chiara",PM10,2024-09-21,3,22,µg/mc
"Parco S. Chiara",PM10,2024-09-21,4,22,µg/mc
"Parco S. Chiara",PM10,2024-09-21,5,21,µg/mc
"Parco S. Chiara",PM10,2024-09-21,6,20,µg/mc
"Parco S. Chiara",PM10,2024-09-21,7,20,µg/mc
"Parco S. Chiara",PM10,2024-09-21,8,21,µg/mc
"Parco S. Chiara",PM10,2024-09-21,9,20,µg/mc
"Parco S. Chiara",PM10,2024-09-21,10,19,µg/mc
"Parco S. Chiara",PM10,2024-09-21,11,16,µg/mc
"Parco S. Chiara",PM10,2024-09-21,12,15,µg/mc
"Parco S. Chiara",PM10,2024-09-21,13,14,µg/mc
"Parco S. Chiara",PM10,2024-09-21,14,14,µg/mc
"Parco S. Chiara",PM10,2024-09-21,15,16,µg/mc
"Parco S. Chiara",PM10,2024-09-21,16,18,µg/mc
"Parco S. Chiara",PM10,2024-09-21,17,20,µg/mc
"Parco S. Chiara",PM10,2024-09-21,18,20,µg/mc
"Parco S. Chiara",PM10,2024-09-21,19,23,µg/mc
"Parco S. Chiara",PM10,2024-09-21,20,25,µg/mc
"Parco S. Chiara",PM10,2024-09-21,21,24,µg/mc
"Parco S. Chiara",PM10,2024-09-21,22,23,µg/mc
"Parco S. Chiara",PM10,2024-09-21,23,22,µg/mc
"Parco S. Chiara",PM10,2024-09-21,24,21,µg/mc
"Parco S. Chiara",PM10,2024-09-22,1,21,µg/mc
"Parco S. Chiara",PM10,2024-09-22,2,20,µg/mc
"Parco S. Chiara",PM10,2024-09-22,3,20,µg/mc
"Parco S. Chiara",PM10,2024-09-22,4,20,µg/mc
"Parco S. Chiara",PM10,2024-09-22,5,19,µg/mc
"Parco S. Chiara",PM10,2024-09-22,6,19,µg/mc
"Parco S. Chiara",PM10,2024-09-22,7,19,µg/mc
"Parco S. Chiara",PM10,2024-09-22,8,19,µg/mc
"Parco S. Chiara",PM10,2024-09-22,9,17,µg/mc
"Parco S. Chiara",PM10,2024-09-22,10,15,µg/mc
"Parco S. Chiara",PM10,2024-09-22,11,14,µg/mc
"Parco S. Chiara",PM10,2024-09-22,12,14,µg/mc
"Parco S. Chiara",PM10,2024-09-22,13,13,µg/mc
"Parco S. Chiara",PM10,2024-09-22,14,13,µg/mc
"Parco S. Chiara",PM10,2024-09-22,15,13,µg/mc
"Parco S. Chiara",PM10,2024-09-22,16,15,µg/mc
"Parco S. Chiara",PM10,2024-09-22,17,16,µg/mc
"Parco S. Chiara",PM10,2024-09-22,18,16,µg/mc
"Parco S. Chiara",PM10,2024-09-22,19,18,µg/mc
"Parco S. Chiara",PM10,2024-09-22,20,20,µg/mc
"Parco S. Chiara",PM10,2024-09-22,21,22,µg/mc
"Parco S. Chiara",PM10,2024-09-22,22,21,µg/mc
"Parco S. Chiara",PM10,2024-09-22,23,22,µg/mc
"Parco S. Chiara",PM10,2024-09-22,24,21,µg/mc
"Parco S. Chiara",PM10,2024-09-23,1,22,µg/mc
"Parco S. Chiara",PM10,2024-09-23,2,22,µg/mc
"Parco S. Chiara",PM10,2024-09-23,3,21,µg/mc
"Parco S. Chiara",PM10,2024-09-23,4,20,µg/mc
"Parco S. Chiara",PM10,2024-09-23,5,19,µg/mc
"Parco S. Chiara",PM10,2024-09-23,6,19,µg/mc
"Parco S. Chiara",PM10,2024-09-23,7,20,µg/mc
"Parco S. Chiara",PM10,2024-09-23,8,21,µg/mc
"Parco S. Chiara",PM10,2024-09-23,9,20,µg/mc
"Parco S. Chiara",PM10,2024-09-23,10,18,µg/mc
"Parco S. Chiara",PM10,2024-09-23,11,17,µg/mc
"Parco S. Chiara",PM10,2024-09-23,12,16,µg/mc
"Parco S. Chiara",PM10,2024-09-23,13,15,µg/mc
"Parco S. Chiara",PM10,2024-09-23,14,17,µg/mc
"Parco S. Chiara",PM10,2024-09-23,15,19,µg/mc
"Parco S. Chiara",PM10,2024-09-23,16,25,µg/mc
"Parco S. Chiara",PM10,2024-09-23,17,28,µg/mc
"Parco S. Chiara",PM10,2024-09-23,18,23,µg/mc
"Parco S. Chiara",PM10,2024-09-23,19,22,µg/mc
"Parco S. Chiara",PM10,2024-09-23,20,25,µg/mc
"Parco S. Chiara",PM10,2024-09-23,21,24,µg/mc
"Parco S. Chiara",PM10,2024-09-23,22,27,µg/mc
"Parco S. Chiara",PM10,2024-09-23,23,25,µg/mc
"Parco S. Chiara",PM10,2024-09-23,24,24,µg/mc
"Parco S. Chiara",PM10,2024-09-24,1,23,µg/mc
"Parco S. Chiara",PM10,2024-09-24,2,26,µg/mc
"Parco S. Chiara",PM10,2024-09-24,3,20,µg/mc
"Parco S. Chiara",PM10,2024-09-24,4,18,µg/mc
"Parco S. Chiara",PM10,2024-09-24,5,14,µg/mc
"Parco S. Chiara",PM10,2024-09-24,6,13,µg/mc
"Parco S. Chiara",PM10,2024-09-24,7,14,µg/mc
"Parco S. Chiara",PM10,2024-09-24,8,13,µg/mc
"Parco S. Chiara",PM10,2024-09-24,9,13,µg/mc
"Parco S. Chiara",PM10,2024-09-24,10,11,µg/mc
"Parco S. Chiara",PM10,2024-09-24,11,9,µg/mc
"Parco S. Chiara",PM10,2024-09-24,12,6,µg/mc
"Parco S. Chiara",PM10,2024-09-24,13,5,µg/mc
"Parco S. Chiara",PM10,2024-09-24,14,6,µg/mc
"Parco S. Chiara",PM10,2024-09-24,15,6,µg/mc
"Parco S. Chiara",PM10,2024-09-24,16,6,µg/mc
"Parco S. Chiara",PM10,2024-09-24,17,8,µg/mc
"Parco S. Chiara",PM10,2024-09-24,18,9,µg/mc
"Parco S. Chiara",PM10,2024-09-24,19,10,µg/mc
"Parco S. Chiara",PM10,2024-09-24,20,12,µg/mc
"Parco S. Chiara",PM10,2024-09-24,21,14,µg/mc
"Parco S. Chiara",PM10,2024-09-24,22,16,µg/mc
"Parco S. Chiara",PM10,2024-09-24,23,16,µg/mc
"Parco S. Chiara",PM10,2024-09-24,24,16,µg/mc
"Parco S. Chiara",PM10,2024-09-25,1,18,µg/mc
"Parco S. Chiara",PM10,2024-09-25,2,18,µg/mc
"Parco S. Chiara",PM10,2024-09-25,3,18,µg/mc
"Parco S. Chiara",PM10,2024-09-25,4,14,µg/mc
"Parco S. Chiara",PM10,2024-09-25,5,12,µg/mc
"Parco S. Chiara",PM10,2024-09-25,6,12,µg/mc
"Parco S. Chiara",PM10,2024-09-25,7,12,µg/mc
"Parco S. Chiara",PM10,2024-09-25,8,12,µg/mc
"Parco S. Chiara",PM10,2024-09-25,9,11,µg/mc
"Parco S. Chiara",PM10,2024-09-25,10,11,µg/mc
"Parco S. Chiara",PM10,2024-09-25,11,8,µg/mc
"Parco S. Chiara",PM10,2024-09-25,12,7,µg/mc
"Parco S. Chiara",PM10,2024-09-25,13,9,µg/mc
"Parco S. Chiara",PM10,2024-09-25,14,7,µg/mc
"Parco S. Chiara",PM10,2024-09-25,15,8,µg/mc
"Parco S. Chiara",PM10,2024-09-25,16,8,µg/mc
"Parco S. Chiara",PM10,2024-09-25,17,9,µg/mc
"Parco S. Chiara",PM10,2024-09-25,18,9,µg/mc
"Parco S. Chiara",PM10,2024-09-25,19,11,µg/mc
"Parco S. Chiara",PM10,2024-09-25,20,13,µg/mc
"Parco S. Chiara",PM10,2024-09-25,21,13,µg/mc
"Parco S. Chiara",PM10,2024-09-25,22,13,µg/mc
"Parco S. Chiara",PM10,2024-09-25,23,13,µg/mc
"Parco S. Chiara",PM10,2024-09-25,24,13,µg/mc
"Parco S. Chiara",PM10,2024-09-26,1,14,µg/mc
"Parco S. Chiara",PM10,2024-09-26,2,15,µg/mc
"Parco S. Chiara",PM10,2024-09-26,3,15,µg/mc
"Parco S. Chiara",PM10,2024-09-26,4,14,µg/mc
"Parco S. Chiara",PM10,2024-09-26,5,14,µg/mc
"Parco S. Chiara",PM10,2024-09-26,6,14,µg/mc
"Parco S. Chiara",PM10,2024-09-26,7,14,µg/mc
"Parco S. Chiara",PM10,2024-09-26,8,14,µg/mc
"Parco S. Chiara",PM10,2024-09-26,9,15,µg/mc
"Parco S. Chiara",PM10,2024-09-26,10,15,µg/mc
"Parco S. Chiara",PM10,2024-09-26,11,15,µg/mc
"Parco S. Chiara",PM10,2024-09-26,12,17,µg/mc
"Parco S. Chiara",PM10,2024-09-26,13,19,µg/mc
"Parco S. Chiara",PM10,2024-09-26,14,14,µg/mc
"Parco S. Chiara",PM10,2024-09-26,15,26,µg/mc
"Parco S. Chiara",PM10,2024-09-27,1,35,µg/mc
"Parco S. Chiara",PM10,2024-09-27,2,31,µg/mc
"Parco S. Chiara",PM10,2024-09-27,3,28,µg/mc
"Parco S. Chiara",PM10,2024-09-27,4,30,µg/mc
"Parco S. Chiara",PM10,2024-09-27,5,28,µg/mc
"Parco S. Chiara",PM10,2024-09-27,6,28,µg/mc
"Parco S. Chiara",PM10,2024-09-27,7,26,µg/mc
"Parco S. Chiara",PM10,2024-09-27,8,24,µg/mc
"Parco S. Chiara",PM10,2024-09-27,9,20,µg/mc
"Parco S. Chiara",PM10,2024-09-27,10,16,µg/mc
"Parco S. Chiara",PM10,2024-09-27,13,3,µg/mc
"Parco S. Chiara",PM10,2024-09-27,14,5,µg/mc
"Parco S. Chiara",PM10,2024-09-27,15,7,µg/mc
"Parco S. Chiara",PM10,2024-09-27,16,10,µg/mc
"Parco S. Chiara",PM10,2024-09-27,17,12,µg/mc
"Parco S. Chiara",PM10,2024-09-27,18,11,µg/mc
"Parco S. Chiara",PM10,2024-09-27,19,10,µg/mc
"Parco S. Chiara",PM10,2024-09-27,20,11,µg/mc
"Parco S. Chiara",PM10,2024-09-27,21,19,µg/mc
"Parco S. Chiara",PM10,2024-09-27,22,22,µg/mc
"Parco S. Chiara",PM10,2024-09-27,23,21,µg/mc
"Parco S. Chiara",PM10,2024-09-27,24,18,µg/mc
"Parco S. Chiara",PM10,2024-09-28,1,19,µg/mc
"Parco S. Chiara",PM10,2024-09-28,2,18,µg/mc
"Parco S. Chiara",PM10,2024-09-28,3,15,µg/mc
"Parco S. Chiara",PM10,2024-09-28,4,17,µg/mc
"Parco S. Chiara",PM10,2024-09-28,5,17,µg/mc
"Parco S. Chiara",PM10,2024-09-28,6,17,µg/mc
"Parco S. Chiara",PM10,2024-09-28,7,7,µg/mc
"Parco S. Chiara",PM10,2024-09-28,8,1,µg/mc
"Parco S. Chiara",PM10,2024-09-28,9,1,µg/mc
"Parco S. Chiara",PM10,2024-09-28,10,1,µg/mc
"Parco S. Chiara",PM10,2024-09-28,11,1,µg/mc
"Parco S. Chiara",PM10,2024-09-28,12,1,µg/mc
"Parco S. Chiara",PM10,2024-09-28,13,0,µg/mc
"Parco S. Chiara",PM10,2024-09-28,14,0,µg/mc
"Parco S. Chiara",PM10,2024-09-28,15,0,µg/mc
"Parco S. Chiara",PM10,2024-09-28,16,0,µg/mc
"Parco S. Chiara",PM10,2024-09-28,17,0,µg/mc
"Parco S. Chiara",PM10,2024-09-28,18,2,µg/mc
"Parco S. Chiara",PM10,2024-09-28,19,3,µg/mc
"Parco S. Chiara",PM10,2024-09-28,20,2,µg/mc
"Parco S. Chiara",PM10,2024-09-28,21,3,µg/mc
"Parco S. Chiara",PM10,2024-09-28,22,2,µg/mc
"Parco S. Chiara",PM10,2024-09-28,23,2,µg/mc
"Parco S. Chiara",PM10,2024-09-28,24,0,µg/mc
"Parco S. Chiara",PM10,2024-10-01,1,14,µg/mc
"Parco S. Chiara",PM10,2024-10-01,2,15,µg/mc
"Parco S. Chiara",PM10,2024-10-01,3,14,µg/mc
"Parco S. Chiara",PM10,2024-10-01,4,14,µg/mc
"Parco S. Chiara",PM10,2024-10-01,5,13,µg/mc
"Parco S. Chiara",PM10,2024-10-01,6,13,µg/mc
"Parco S. Chiara",PM10,2024-10-01,7,16,µg/mc
"Parco S. Chiara",PM10,2024-10-01,8,21,µg/mc
"Parco S. Chiara",PM10,2024-10-01,9,18,µg/mc
"Parco S. Chiara",PM10,2024-10-01,10,14,µg/mc
"Parco S. Chiara",PM10,2024-10-01,11,17,µg/mc
"Parco S. Chiara",PM10,2024-10-01,12,15,µg/mc
"Parco S. Chiara",PM10,2024-10-01,13,14,µg/mc
"Parco S. Chiara",PM10,2024-10-01,14,16,µg/mc
"Parco S. Chiara",PM10,2024-10-01,15,14,µg/mc
"Parco S. Chiara",PM10,2024-10-01,16,14,µg/mc
"Parco S. Chiara",PM10,2024-10-01,17,20,µg/mc
"Parco S. Chiara",PM10,2024-10-01,18,26,µg/mc
"Parco S. Chiara",PM10,2024-10-01,19,25,µg/mc
"Parco S. Chiara",PM10,2024-10-01,20,31,µg/mc
"Parco S. Chiara",PM10,2024-10-01,21,28,µg/mc
"Parco S. Chiara",PM10,2024-10-01,22,25,µg/mc
"Parco S. Chiara",PM10,2024-10-01,23,27,µg/mc
"Parco S. Chiara",PM10,2024-10-01,24,54,µg/mc
"Parco S. Chiara",PM10,2024-10-02,1,54,µg/mc
"Parco S. Chiara",PM10,2024-10-02,2,51,µg/mc
"Parco S. Chiara",PM10,2024-10-02,3,50,µg/mc
"Parco S. Chiara",PM10,2024-10-02,4,48,µg/mc
"Parco S. Chiara",PM10,2024-10-02,5,38,µg/mc
"Parco S. Chiara",PM10,2024-10-02,6,26,µg/mc
"Parco S. Chiara",PM10,2024-10-02,7,23,µg/mc
"Parco S. Chiara",PM10,2024-10-02,8,25,µg/mc
"Parco S. Chiara",PM10,2024-10-02,9,21,µg/mc
"Parco S. Chiara",PM10,2024-10-02,10,14,µg/mc
"Parco S. Chiara",PM10,2024-10-02,11,10,µg/mc
"Parco S. Chiara",PM10,2024-10-02,12,7,µg/mc
"Parco S. Chiara",PM10,2024-10-02,13,7,µg/mc
"Parco S. Chiara",PM10,2024-10-02,14,5,µg/mc
"Parco S. Chiara",PM10,2024-10-02,15,4,µg/mc
"Parco S. Chiara",PM10,2024-10-02,16,4,µg/mc
"Parco S. Chiara",PM10,2024-10-02,17,5,µg/mc
"Parco S. Chiara",PM10,2024-10-02,18,8,µg/mc
"Parco S. Chiara",PM10,2024-10-02,19,9,µg/mc
"Parco S. Chiara",PM10,2024-10-02,20,11,µg/mc
"Parco S. Chiara",PM10,2024-10-02,21,9,µg/mc
"Parco S. Chiara",PM10,2024-10-02,22,11,µg/mc
"Parco S. Chiara",PM10,2024-10-02,23,12,µg/mc
"Parco S. Chiara",PM10,2024-10-02,24,13,µg/mc
"Parco S. Chiara",PM10,2024-10-03,1,12,µg/mc
"Parco S. Chiara",PM10,2024-10-03,2,8,µg/mc
"Parco S. Chiara",PM10,2024-10-03,3,6,µg/mc
"Parco S. Chiara",PM10,2024-10-03,4,5,µg/mc
"Parco S. Chiara",PM10,2024-10-03,5,6,µg/mc
"Parco S. Chiara",PM10,2024-10-03,6,6,µg/mc
"Parco S. Chiara",PM10,2024-10-03,7,7,µg/mc
"Parco S. Chiara",PM10,2024-10-03,8,10,µg/mc
"Parco S. Chiara",PM10,2024-10-03,9,11,µg/mc
"Parco S. Chiara",PM10,2024-10-03,10,9,µg/mc
"Parco S. Chiara",PM10,2024-10-03,11,13,µg/mc
"Parco S. Chiara",PM10,2024-10-03,12,9,µg/mc
"Parco S. Chiara",PM10,2024-10-03,13,13,µg/mc
"Parco S. Chiara",PM10,2024-10-03,14,10,µg/mc
"Parco S. Chiara",PM10,2024-10-03,15,8,µg/mc
"Parco S. Chiara",PM10,2024-10-03,16,8,µg/mc
"Parco S. Chiara",PM10,2024-10-03,17,7,µg/mc
"Parco S. Chiara",PM10,2024-10-03,18,6,µg/mc
"Parco S. Chiara",PM10,2024-10-03,19,6,µg/mc
"Parco S. Chiara",PM10,2024-10-03,20,6,µg/mc
"Parco S. Chiara",PM10,2024-10-03,21,6,µg/mc
"Parco S. Chiara",PM10,2024-10-03,22,4,µg/mc
"Parco S. Chiara",PM10,2024-10-03,23,4,µg/mc
"Parco S. Chiara",PM10,2024-10-03,24,3,µg/mc
"Parco S. Chiara",PM10,2024-10-04,1,3,µg/mc
"Parco S. Chiara",PM10,2024-10-04,2,4,µg/mc
"Parco S. Chiara",PM10,2024-10-04,3,3,µg/mc
"Parco S. Chiara",PM10,2024-10-04,4,3,µg/mc
"Parco S. Chiara",PM10,2024-10-04,5,3,µg/mc
"Parco S. Chiara",PM10,2024-10-04,6,3,µg/mc
"Parco S. Chiara",PM10,2024-10-04,7,4,µg/mc
"Parco S. Chiara",PM10,2024-10-04,8,5,µg/mc
"Parco S. Chiara",PM10,2024-10-04,9,5,µg/mc
"Parco S. Chiara",PM10,2024-10-04,10,8,µg/mc
"Parco S. Chiara",PM10,2024-10-04,11,6,µg/mc
"Parco S. Chiara",PM10,2024-10-04,12,7,µg/mc
"Parco S. Chiara",PM10,2024-10-04,13,5,µg/mc
"Parco S. Chiara",PM10,2024-10-04,14,4,µg/mc
"Parco S. Chiara",PM10,2024-10-04,15,5,µg/mc
"Parco S. Chiara",PM10,2024-10-04,16,4,µg/mc
"Parco S. Chiara",PM10,2024-10-04,17,4,µg/mc
"Parco S. Chiara",PM10,2024-10-04,18,4,µg/mc
"Parco S. Chiara",PM10,2024-10-04,19,4,µg/mc
"Parco S. Chiara",PM10,2024-10-04,20,6,µg/mc
"Parco S. Chiara",PM10,2024-10-04,21,6,µg/mc
"Parco S. Chiara",PM10,2024-10-04,22,5,µg/mc
"Parco S. Chiara",PM10,2024-10-04,23,4,µg/mc
"Parco S. Chiara",PM10,2024-10-04,24,5,µg/mc
"Parco S. Chiara",PM10,2024-10-05,1,4,µg/mc
"Parco S. Chiara",PM10,2024-10-05,2,4,µg/mc
"Parco S. Chiara",PM10,2024-10-05,3,4,µg/mc
"Parco S. Chiara",PM10,2024-10-05,4,4,µg/mc
"Parco S. Chiara",PM10,2024-10-05,5,4,µg/mc
"Parco S. Chiara",PM10,2024-10-05,6,5,µg/mc
"Parco S. Chiara",PM10,2024-10-05,7,5,µg/mc
"Parco S. Chiara",PM10,2024-10-05,8,7,µg/mc
"Parco S. Chiara",PM10,2024-10-05,9,7,µg/mc
"Parco S. Chiara",PM10,2024-10-05,10,6,µg/mc
"Parco S. Chiara",PM10,2024-10-05,11,5,µg/mc
"Parco S. Chiara",PM10,2024-10-05,12,6,µg/mc
"Parco S. Chiara",PM10,2024-10-05,13,6,µg/mc
"Parco S. Chiara",PM10,2024-10-05,14,5,µg/mc
"Parco S. Chiara",PM10,2024-10-05,15,3,µg/mc
"Parco S. Chiara",PM10,2024-10-05,16,3,µg/mc
"Parco S. Chiara",PM10,2024-10-05,17,4,µg/mc
"Parco S. Chiara",PM10,2024-10-05,18,7,µg/mc
"Parco S. Chiara",PM10,2024-10-05,19,13,µg/mc
"Parco S. Chiara",PM10,2024-10-05,20,16,µg/mc
"Parco S. Chiara",PM10,2024-10-05,21,15,µg/mc
"Parco S. Chiara",PM10,2024-10-05,22,14,µg/mc
"Parco S. Chiara",PM10,2024-10-05,23,12,µg/mc
"Parco S. Chiara",PM10,2024-10-05,24,12,µg/mc
"Parco S. Chiara",PM10,2024-10-06,1,11,µg/mc
"Parco S. Chiara",PM10,2024-10-06,2,12,µg/mc
"Parco S. Chiara",PM10,2024-10-06,3,11,µg/mc
"Parco S. Chiara",PM10,2024-10-06,4,11,µg/mc
"Parco S. Chiara",PM10,2024-10-06,5,10,µg/mc
"Parco S. Chiara",PM10,2024-10-06,6,10,µg/mc
"Parco S. Chiara",PM10,2024-10-06,7,9,µg/mc
"Parco S. Chiara",PM10,2024-10-06,8,8,µg/mc
"Parco S. Chiara",PM10,2024-10-06,9,7,µg/mc
"Parco S. Chiara",PM10,2024-10-06,10,6,µg/mc
"Parco S. Chiara",PM10,2024-10-06,11,5,µg/mc
"Parco S. Chiara",PM10,2024-10-06,12,6,µg/mc
"Parco S. Chiara",PM10,2024-10-06,13,6,µg/mc
"Parco S. Chiara",PM10,2024-10-06,14,6,µg/mc
"Parco S. Chiara",PM10,2024-10-06,15,5,µg/mc
"Parco S. Chiara",PM10,2024-10-06,16,6,µg/mc
"Parco S. Chiara",PM10,2024-10-06,17,8,µg/mc
"Parco S. Chiara",PM10,2024-10-06,18,15,µg/mc
"Parco S. Chiara",PM10,2024-10-06,19,21,µg/mc
"Parco S. Chiara",PM10,2024-10-06,20,24,µg/mc
"Parco S. Chiara",PM10,2024-10-06,21,26,µg/mc
"Parco S. Chiara",PM10,2024-10-06,22,22,µg/mc
"Parco S. Chiara",PM10,2024-10-06,23,20,µg/mc
"Parco S. Chiara",PM10,2024-10-06,24,19,µg/mc
"Parco S. Chiara",PM10,2024-10-07,1,17,µg/mc
"Parco S. Chiara",PM10,2024-10-07,2,15,µg/mc
"Parco S. Chiara",PM10,2024-10-07,3,14,µg/mc
"Parco S. Chiara",PM10,2024-10-07,4,12,µg/mc
"Parco S. Chiara",PM10,2024-10-07,5,12,µg/mc
"Parco S. Chiara",PM10,2024-10-07,6,12,µg/mc
"Parco S. Chiara",PM10,2024-10-07,7,14,µg/mc
"Parco S. Chiara",PM10,2024-10-07,8,16,µg/mc
"Parco S. Chiara",PM10,2024-10-07,9,15,µg/mc
"Parco S. Chiara",PM10,2024-10-07,10,15,µg/mc
"Parco S. Chiara",PM10,2024-10-07,11,14,µg/mc
"Parco S. Chiara",PM10,2024-10-07,12,11,µg/mc
"Parco S. Chiara",PM10,2024-10-07,13,9,µg/mc
"Parco S. Chiara",PM10,2024-10-07,14,9,µg/mc
"Parco S. Chiara",PM10,2024-10-07,15,10,µg/mc
"Parco S. Chiara",PM10,2024-10-07,16,13,µg/mc
"Parco S. Chiara",PM10,2024-10-07,17,16,µg/mc
"Parco S. Chiara",PM10,2024-10-07,18,21,µg/mc
"Parco S. Chiara",PM10,2024-10-07,19,21,µg/mc
"Parco S. Chiara",PM10,2024-10-07,20,26,µg/mc
"Parco S. Chiara",PM10,2024-10-07,21,28,µg/mc
"Parco S. Chiara",PM10,2024-10-07,22,29,µg/mc
"Parco S. Chiara",PM10,2024-10-07,23,26,µg/mc
"Parco S. Chiara",PM10,2024-10-07,24,23,µg/mc
"Parco S. Chiara",PM10,2024-10-08,1,20,µg/mc
"Parco S. Chiara",PM10,2024-10-08,2,20,µg/mc
"Parco S. Chiara",PM10,2024-10-08,3,20,µg/mc
"Parco S. Chiara",PM10,2024-10-08,4,19,µg/mc
"Parco S. Chiara",PM10,2024-10-08,5,16,µg/mc
"Parco S. Chiara",PM10,2024-10-08,6,14,µg/mc
"Parco S. Chiara",PM10,2024-10-08,7,12,µg/mc
"Parco S. Chiara",PM10,2024-10-08,8,13,µg/mc
"Parco S. Chiara",PM10,2024-10-08,9,20,µg/mc
"Parco S. Chiara",PM10,2024-10-08,10,16,µg/mc
"Parco S. Chiara",PM10,2024-10-08,11,12,µg/mc
"Parco S. Chiara",PM10,2024-10-08,12,14,µg/mc
"Parco S. Chiara",PM10,2024-10-08,13,14,µg/mc
"Parco S. Chiara",PM10,2024-10-08,14,15,µg/mc
"Parco S. Chiara",PM10,2024-10-08,15,14,µg/mc
"Parco S. Chiara",PM10,2024-10-08,16,11,µg/mc
"Parco S. Chiara",PM10,2024-10-08,17,8,µg/mc
"Parco S. Chiara",PM10,2024-10-08,18,8,µg/mc
"Parco S. Chiara",PM10,2024-10-08,19,8,µg/mc
"Parco S. Chiara",PM10,2024-10-08,20,9,µg/mc
"Parco S. Chiara",PM10,2024-10-08,21,11,µg/mc
"Parco S. Chiara",PM10,2024-10-08,22,12,µg/mc
"Parco S. Chiara",PM10,2024-10-08,23,14,µg/mc
"Parco S. Chiara",PM10,2024-10-08,24,14,µg/mc
"Parco S. Chiara",PM10,2024-10-09,1,13,µg/mc
"Parco S. Chiara",PM10,2024-10-09,2,13,µg/mc
"Parco S. Chiara",PM10,2024-10-09,3,15,µg/mc
"Parco S. Chiara",PM10,2024-10-09,4,21,µg/mc
"Parco S. Chiara",PM10,2024-10-09,5,18,µg/mc
"Parco S. Chiara",PM10,2024-10-09,6,14,µg/mc
"Parco S. Chiara",PM10,2024-10-09,7,13,µg/mc
"Parco S. Chiara",PM10,2024-10-09,8,17,µg/mc
"Parco S. Chiara",PM10,2024-10-09,9,11,µg/mc
"Parco S. Chiara",PM10,2024-10-09,10,7,µg/mc
"Parco S. Chiara",PM10,2024-10-09,11,6,µg/mc
"Parco S. Chiara",PM10,2024-10-09,12,5,µg/mc
"Parco S. Chiara",PM10,2024-10-09,13,4,µg/mc
"Parco S. Chiara",PM10,2024-10-09,14,4,µg/mc
"Parco S. Chiara",PM10,2024-10-09,15,5,µg/mc
"Parco S. Chiara",PM10,2024-10-09,16,7,µg/mc
"Parco S. Chiara",PM10,2024-10-09,17,9,µg/mc
"Parco S. Chiara",PM10,2024-10-09,18,10,µg/mc
"Parco S. Chiara",PM10,2024-10-09,19,9,µg/mc
